Editor
0014,Menu1,-1,-1,-1,0,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,
0014,Menu1,-1,-1,-1,0.02,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,
0014,Menu1,-1,-1,-1,0.3533334,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.3791959,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.3856562,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.4075733,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.4157932,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.4320515,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.4534979,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
0014,Menu1,-1,-1,-1,0.4664413,0,0,0,-1,-1,-0.04653566,0,3.949615,0,0,-1,-1,-1,0,0,0,0,359.325,0,-0.1465287,-0.9412424,3.948437,0,0,0,0,0,0.05345739,-0.9412423,3.950793,0,0,0,0,0,
